Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-40568,2019-0049219,321,Emergency medical incident,C,9782 Spring Hill Place,,UNINC DOUG,80129,Douglas,18,1,SOUTH METRO,18,URBAN,Emergent,12/8/2019 8:38,12/8/2019 8:39,12/8/2019 8:45,12/8/2019 9:10,"Emergency medical services, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 8:38,0:39,5:52,6:31,31:48:00,"RESCUE, EMS",SM-225026,321 - Emergency medical incident,-11690975.52,4798993.552
SM-2019-40572,2019-0049224,521,Water evacuation or shut-off,C,6380 S Boston Street,297,UNINC ARAP,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,12/8/2019 9:36,12/8/2019 9:37,12/8/2019 9:42,12/8/2019 10:06,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 9:36,0:16,5:24,5:40,29:40:00,SERVICE CALL,SM-225030,521 - Water evacuation or shut-off,-11675173.72,4808149.195
SM-2019-40579,2019-0049232,550,"Public service assistance, other",C,5677 S Park Place,302,GREENWOOD VILLAGE,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,12/8/2019 11:50,12/8/2019 11:51,12/8/2019 11:56,12/8/2019 12:10,Investigate,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 11:50,0:46,5:00,5:46,19:28,SERVICE CALL,SM-225037,"550 - Public service assistance, other",-11676174.49,4810235.659
SM-2019-40586,2019-0049240,321,Emergency medical incident,C,3091 Mill Vista Road,1306,UNINC DOUG,80125,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,12/8/2019 13:10,12/8/2019 13:11,12/8/2019 13:16,12/8/2019 13:51,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 13:10,0:28,5:40,6:08,41:05:00,"RESCUE, EMS",SM-225044,321 - Emergency medical incident,-11691913.95,4802364.57
SM-2019-40597,2019-0049255,743,Unintentional - smoke detector activation (no fire),C,4120 S Liverpool Way,,UNINC ARAP,80013,Arapahoe,23,5,SOUTH METRO,23,URBAN,Non-emergent,12/8/2019 14:46,12/8/2019 14:47,12/8/2019 14:54,12/8/2019 15:15,Investigate; Provide equipment; Provide manpower; Restore fire alarm system,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 14:46,0:19,7:06,7:25,28:17:00,"FALSE ALARM, FALSE CALL",SM-225059,743 - Unintentional - smoke detector activation (no fire),-11659855.05,4813833.084
SM-2019-40604,2019-0049262,321,Emergency medical incident,C,14400 E Fremont Avenue,BLDG 3/105,UNINC ARAP,80112,Arapahoe,35,5,SOUTH METRO,42,SUBURBAN,Non-emergent,12/8/2019 15:14,12/8/2019 15:14,12/8/2019 15:19,12/8/2019 15:54,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 15:14,0:14,4:57,5:11,39:28:00,"RESCUE, EMS",SM-225062,321 - Emergency medical incident,-11668730.55,4805777.167
SM-2019-40611,2019-0049272,550,"Public service assistance, other",C,6868 S Ivy Street,,CENTENNIAL,80112,Arapahoe,14,3,SOUTH METRO,32,URBAN,Non-emergent,12/8/2019 16:58,12/8/2019 16:59,12/8/2019 17:08,12/8/2019 17:44,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 16:58,0:43,9:02,9:45,45:29:00,SERVICE CALL,SM-225072,"550 - Public service assistance, other",-11679518.52,4806866.323
SM-2019-40622,2019-0049284,321,Emergency medical incident,C,10240 Park Meadows Drive,5,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Non-emergent,12/8/2019 18:18,12/8/2019 18:18,12/8/2019 18:23,12/8/2019 18:46,Provide advanced life support (ALS); Transport person,"Clinics, doctors offices, hemodialysis cntr, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 18:18,0:44,4:23,5:07,27:56:00,"RESCUE, EMS",SM-225081,321 - Emergency medical incident,-11674374.45,4800058.873
SM-2019-40629,2019-0049291,551,Assist police or other governmental agency,C,6566 S Elizabeth Way,,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,37,URBAN,Non-emergent,12/8/2019 19:30,12/8/2019 19:31,12/8/2019 19:43,12/8/2019 19:47,"Assistance, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 19:30,0:22,11:56,12:18,16:59,SERVICE CALL,SM-225087,551 - Assist police or other governmental agency,-11683462.57,4807685.435
SM-2019-40636,2019-0049300,321,Emergency medical incident,C,2927 Summer Wind Lane,4616,UNINC DOUG,80126,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,12/8/2019 21:40,12/8/2019 21:41,12/8/2019 21:47,12/8/2019 22:46,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/8/2019 21:40,0:30,6:29,6:59,65:41:00,"RESCUE, EMS",SM-225095,321 - Emergency medical incident,-11691446.41,4802332.803
SM-2019-40701,2019-0049384,414,Natural gas or LPG leak (inside),C,6272 Shavano Peak Place,,UNINC DOUG,80108,Douglas,36,1,SOUTH METRO,36,SUBURBAN,Emergent,12/9/2019 13:13,12/9/2019 13:13,12/9/2019 13:21,12/9/2019 13:30,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/9/2019 13:13,0:26,7:38,8:04,17:08,HAZARDOUS CONDITION,SM-225160,414 - Natural gas or LPG leak (inside),-11676614.2,4787002.786
SM-2019-40771,2019-0049464,730,"Malfunction - system or detector, other",C,5950 S Logan Court,,CENTENNIAL,80121,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,12/10/2019 0:27,12/10/2019 0:28,12/10/2019 0:34,12/10/2019 0:47,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 0:27,0:22,6:12,6:34,19:15,"FALSE ALARM, FALSE CALL",SM-225231,"730 - Malfunction - system or detector, other",-11686516.07,4809167.809
SM-2019-40778,2019-0049471,321,Emergency medical incident,C,8295 S Cody Street,,UNINC JEFF,80128,Jefferson,19,1,SOUTH METRO,16,URBAN,Non-emergent,12/10/2019 4:50,12/10/2019 4:50,12/10/2019 4:58,12/10/2019 5:58,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,12/10/2019 4:50,0:49,7:54,8:43,68:25:00,"RESCUE, EMS",SM-225238,321 - Emergency medical incident,-11698983.85,4803139.992
SM-2019-40789,2019-0049489,554,Assist invalid; lift assist without medical treatment,B,200 W Sterne Parkway,117,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,12/10/2019 7:53,12/10/2019 7:54,12/10/2019 8:05,12/10/2019 8:07,Assist physically disabled,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 7:53,0:49,11:23,12:12,14:11,SERVICE CALL,SM-225249,554 - Assist invalid; lift assist without medical treatment,-11687540.21,4806903.883
SM-2019-40796,2019-0049496,321,Emergency medical incident,B,15926 E Crestridge Circle,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,42,URBAN,Non-emergent,12/10/2019 9:03,12/10/2019 9:03,12/10/2019 9:11,12/10/2019 10:25,Provide basic life support (BLS),1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 9:03,0:14,8:28,8:42,82:09:00,"RESCUE, EMS",SM-225265,321 - Emergency medical incident,-11666587.65,4810500.11
SM-2019-40803,2019-0049506,554,Assist invalid; lift assist without medical treatment,B,9783 Pyramid Court,102,UNINC DOUG,80112,Douglas,44,4,SOUTH METRO,44,URBAN,Emergent,12/10/2019 10:03,12/10/2019 10:04,12/10/2019 10:14,12/10/2019 10:21,Assist physically disabled,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 10:03,0:46,10:37,11:23,18:09,SERVICE CALL,SM-225263,554 - Assist invalid; lift assist without medical treatment,-11673709.87,4799210.071
SM-2019-40939,2019-0049666,321,Emergency medical incident,B,5894 S Datura Street,,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Emergent,12/11/2019 9:55,12/11/2019 9:56,12/11/2019 10:01,12/11/2019 10:26,Investigate,"Church, mosque, synagogue, temple, chapel",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 9:55,0:12,5:10,5:22,30:58:00,"RESCUE, EMS",SM-225400,321 - Emergency medical incident,-11688965.09,4809432.232
SM-2019-40946,2019-0049675,550,"Public service assistance, other",B,7335 S Downing Circle,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,12/11/2019 11:26,12/11/2019 11:26,12/11/2019 11:31,12/11/2019 11:40,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 11:26,0:16,4:36,4:52,14:14,SERVICE CALL,SM-225407,"550 - Public service assistance, other",-11685275.97,4805619.726
SM-2019-40953,2019-0049685,414,Natural gas or LPG leak (inside),B,8100 S Potomac Street,,UNINC ARAP,80112,Arapahoe,35,5,SOUTH METRO,42,SUBURBAN,Emergent,12/11/2019 12:22,12/11/2019 12:23,12/11/2019 12:30,12/11/2019 13:13,Shut down system; Investigate; Notify other agencies.,Warehouse,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 12:22,0:30,7:13,7:43,50:53:00,HAZARDOUS CONDITION,SM-225410,414 - Natural gas or LPG leak (inside),-11669238.17,4803550.109
SM-2019-40965,2019-0049699,511,Lock-out,B,10471 S Parker Road,,PARKER,80134,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,12/11/2019 13:46,12/11/2019 13:47,12/11/2019 13:53,12/11/2019 13:58,Forcible entry,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 13:46,0:17,6:16,6:33,11:23,SERVICE CALL,SM-225422,511 - Lock-out,-11662614.66,4797361.145
SM-2019-40972,2019-0049707,321,Emergency medical incident,B,5315 S Washington Street,,UNINC ARAP,80121,Arapahoe,37,3,SOUTH METRO,37,SUBURBAN,Emergent,12/11/2019 15:25,12/11/2019 15:25,12/11/2019 15:31,12/11/2019 16:08,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 15:25,0:26,6:05,6:31,43:14:00,"RESCUE, EMS",SM-225431,321 - Emergency medical incident,-11686359.11,4810929.316
SM-2019-40979,2019-0049714,321,Emergency medical incident,B,6324 S Prince Street,,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Emergent,12/11/2019 16:36,12/11/2019 16:37,12/11/2019 16:42,12/11/2019 16:55,Provide first aid &amp; check for injuries; Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 16:36,0:17,5:07,5:24,18:46,"RESCUE, EMS",SM-225440,321 - Emergency medical incident,-11690359.93,4808331.238
SM-2019-40990,2019-0049725,321,Emergency medical incident,B,1304 S Parker Road,163,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,12/11/2019 17:33,12/11/2019 17:33,12/11/2019 17:39,12/11/2019 17:51,Provide first aid &amp; check for injuries,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 17:33,0:16,5:56,6:12,18:04,"RESCUE, EMS",SM-225449,321 - Emergency medical incident,-11676630.9,4821737.803
SM-2019-40997,2019-0049734,321,Emergency medical incident,B,6100 S Genoa Street,,UNINC ARAP,80016,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,12/11/2019 18:05,12/11/2019 18:05,12/11/2019 18:08,12/11/2019 18:14,Cancelled on scene,High school/junior high school/middle school,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 18:05,0:09,3:27,3:36,9:43,"RESCUE, EMS",SM-225455,321 - Emergency medical incident,-11661317.79,4808888.944
SM-2019-41004,2019-0049741,551,Assist police or other governmental agency,B,9009 E Arapahoe Road,1031,GREENWOOD VILLAGE,80111.1,Arapahoe,32,3,SOUTH METRO,32,URBAN,"Emergent initially, changing to non-emergent",12/11/2019 19:37,12/11/2019 19:37,12/11/2019 19:45,12/11/2019 19:51,Investigate,"Hotel/motel, commercial",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 19:37,0:21,7:13,7:34,14:12,SERVICE CALL,SM-225462,551 - Assist police or other governmental agency,-11675644.6,4807462.954
SM-2019-41022,2019-0049764,321,Emergency medical incident,B,20250 E Smoky Hill Road,,CENTENNIAL,80016,Arapahoe,23,5,SOUTH METRO,23,URBAN,Non-emergent,12/12/2019 2:25,12/12/2019 2:26,12/12/2019 2:33,12/12/2019 2:57,Transport person; Provide advanced life support (ALS),Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 2:25,0:30,7:14,7:44,31:31:00,"RESCUE, EMS",SM-225481,321 - Emergency medical incident,-11660871.39,4809398.998
SM-2019-41029,2019-0049771,554,Assist invalid; lift assist without medical treatment,B,10100 Commons Street,2003,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,SUBURBAN,Non-emergent,12/12/2019 5:10,12/12/2019 5:10,12/12/2019 5:17,12/12/2019 5:31,Assist physically disabled,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 5:10,0:24,7:02,7:26,21:48,SERVICE CALL,SM-225488,554 - Assist invalid; lift assist without medical treatment,-11675418.63,4798221.337
SM-2019-41040,2019-0049783,700,"False alarm - false alarm or false call, other",A,11 Windover Road,,GREENWOOD VILLAGE,80121,Arapahoe,37,3,SOUTH METRO,37,SUBURBAN,Emergent,12/12/2019 7:59,12/12/2019 7:59,12/12/2019 8:06,12/12/2019 8:17,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 7:59,0:18,6:51,7:09,18:27,"FALSE ALARM, FALSE CALL",SM-225500,"700 - False alarm - false alarm or false call, other",-11685873.75,4810726.994
SM-2019-41047,2019-0049791,414,Natural gas or LPG leak (inside),A,19033 Cottonwood Drive,133,PARKER,80138,Douglas,42,5,SOUTH METRO,42,URBAN,Emergent,12/12/2019 9:45,12/12/2019 9:47,12/12/2019 9:53,12/12/2019 10:13,"Investigate; Hazmat detection, monitoring, sampling, &amp; analysis",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 9:45,1:11,6:33,7:44,27:29:00,HAZARDOUS CONDITION,SM-225507,414 - Natural gas or LPG leak (inside),-11662747.13,4801867.869
SM-2019-41054,2019-0049800,611,Dispatched & cancelled enroute,A,1039 S Parker Road,2,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,12/12/2019 10:19,12/12/2019 10:20,,12/12/2019 10:24,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 10:19,0:14,0:00,0:00,4:15,GOOD INTENT CALL,SM-225512,611 - Dispatched & cancelled enroute,-11677490.28,4822019.92
SM-2019-41065,2019-0049813,321,Emergency medical incident,A,8565 Poplar Way,INTAKE,UNINC DOUG,80130,Douglas,33,3,SOUTH METRO,34,URBAN,Non-emergent,12/12/2019 11:50,12/12/2019 11:50,12/12/2019 11:56,12/12/2019 12:29,Provide advanced life support (ALS); Transport person,Hospital - medical or psychiatric,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 11:50,0:30,5:31,6:01,38:55:00,"RESCUE, EMS",SM-225526,321 - Emergency medical incident,-11678283.99,4802610.041
SM-2019-41072,2019-0049821,321,Emergency medical incident,A,1640 S Quebec Way,209,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,12/12/2019 12:42,12/12/2019 12:43,12/12/2019 12:47,12/12/2019 13:38,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 12:42,0:12,4:37,4:49,55:20:00,"RESCUE, EMS",SM-225531,321 - Emergency medical incident,-11676668.74,4820506.709
SM-2019-41079,2019-0049828,321,Emergency medical incident,A,535 W Castle Pines Parkway,251,CASTLE PINES,80108,Douglas,36,1,SOUTH METRO,36,SUBURBAN,"No response (walk-in, etc.)",12/12/2019 13:44,12/12/2019 13:45,12/12/2019 13:46,12/12/2019 14:29,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 13:44,0:43,1:03,1:46,45:18:00,"RESCUE, EMS",SM-225537,321 - Emergency medical incident,-11676938.14,4789593.897
SM-2019-41091,2019-0049841,321,Emergency medical incident,A,7914 W Plymouth Place,,UNINC JEFF,80128,Jefferson,13,2,SOUTH METRO,13,URBAN,Non-emergent,12/12/2019 14:49,12/12/2019 14:50,12/12/2019 14:56,12/12/2019 15:39,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 14:49,0:37,5:44,6:21,49:25:00,"RESCUE, EMS",SM-225550,321 - Emergency medical incident,-11698175.67,4806597.634
SM-2019-41098,2019-0049848,322,Vehicle accident with injuries,A,E Hinsdale Place & S Cherokee Trail,,UNINC ARAP,80016,Arapahoe,42,5,SOUTH METRO,42,URBAN,Emergent,12/12/2019 16:06,12/12/2019 16:06,12/12/2019 16:09,12/12/2019 16:17,"Action taken, other; Provide first aid &amp; check for injuries; Operate apparatus or vehicle; Control traffic","Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 16:06,0:14,3:09,3:23,11:16,"RESCUE, EMS",SM-225557,322 - Vehicle accident with injuries,-11665771.68,4805028.982
SM-2019-41105,2019-0049856,321,Emergency medical incident,A,1222 Riddlewood Road,,UNINC DOUG,80129,Douglas,18,1,SOUTH METRO,18,URBAN,Non-emergent,12/12/2019 16:44,12/12/2019 16:44,12/12/2019 16:47,12/12/2019 17:23,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 16:44,0:38,3:05,3:43,38:49:00,"RESCUE, EMS",SM-225564,321 - Emergency medical incident,-11688867.13,4798691.876
SM-2019-41116,2019-0049867,743,Unintentional - smoke detector activation (no fire),A,1592 W Long Avenue,,LITTLETON,80120,Arapahoe,16,1,SOUTH METRO,16,URBAN,Emergent,12/12/2019 17:39,12/12/2019 17:39,12/12/2019 17:46,12/12/2019 17:53,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 17:39,0:16,7:04,7:20,14:13,"FALSE ALARM, FALSE CALL",SM-225573,743 - Unintentional - smoke detector activation (no fire),-11689330.22,4804536.482
SM-2019-41123,2019-0049874,321,Emergency medical incident,A,17577 Pine Lane,3315,PARKER,80134,Douglas,45,4,SOUTH METRO,42,URBAN,Non-emergent,12/12/2019 19:01,12/12/2019 19:01,12/12/2019 19:08,12/12/2019 19:41,Provide advanced life support (ALS); Provide basic life support (BLS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 19:01,0:34,6:23,6:57,39:55:00,"RESCUE, EMS",SM-225584,321 - Emergency medical incident,-11664515.99,4800181.58
SM-2019-41130,2019-0049883,744,Unintentional - heat detector activation (no fire),A,10101 Ridgegate Parkway,,LONE TREE,80124,Douglas,44,4,SOUTH METRO,44,SUBURBAN,Emergent,12/12/2019 20:14,12/12/2019 20:15,12/12/2019 20:21,12/12/2019 20:44,Investigate; Provide manpower; Incident command; Restore fire alarm system,Hospital - medical or psychiatric,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 20:14,0:18,5:57,6:15,29:39:00,"FALSE ALARM, FALSE CALL",SM-225590,744 - Unintentional - heat detector activation (no fire),-11674158.49,4797654.121
SM-2019-41142,2019-0049897,353,Extrication of victims(s) from elevator,A,6200 S Syracuse Way,COMPLEX,GREENWOOD VILLAGE,80111.1,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,12/12/2019 23:12,12/12/2019 23:12,12/12/2019 23:21,12/12/2019 23:32,Investigate,Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/12/2019 23:12,0:55,8:16,9:11,20:15,"RESCUE, EMS",SM-225603,353 - Extrication of victims(s) from elevator,-11677303.26,4808692.443
SM-2019-41149,2019-0049906,900,"Special type of incident, other",A,9171 E Arapahoe Road,--,GREENWOOD VILLAGE,80111.1,Arapahoe,35,5,SOUTH METRO,31,URBAN,Non-emergent,12/13/2019 2:29,12/13/2019 2:29,12/13/2019 2:37,12/13/2019 3:27,Investigate; Ventilate,"Service station, gas station",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/13/2019 2:29,0:53,7:54,8:47,58:15:00,SPECIAL OR OTHER INCIDENT TYPE,SM-225610,"900 - Special type of incident, other",-11675188.19,4807291.04
SM-2019-41156,2019-0049920,325,Vehicle accident with no injuries,A,W Ken Caryl Avenue & S Webster Street,,UNINC JEFF,80128,Jefferson,13,2,SOUTH METRO,13,URBAN,Emergent,12/13/2019 7:27,12/13/2019 7:27,12/13/2019 7:36,12/13/2019 7:40,Provide first aid &amp; check for injuries,"Street, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/13/2019 7:27,0:22,9:18,9:40,13:27,"RESCUE, EMS",SM-225617,325 - Vehicle accident with no injuries,-11697567.86,4805197.969
SM-2019-41167,2019-0049932,321,Emergency medical incident,A,9398 Crown Crest Boulevard,234,PARKER,80138,Douglas,42,5,SOUTH METRO,42,URBAN,Non-emergent,12/13/2019 9:24,12/13/2019 9:25,12/13/2019 9:30,12/13/2019 10:00,"Provide advanced life support (ALS); Provide basic life support (BLS); Transport person; Action taken, other; Operate apparatus or vehicle","24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/13/2019 9:24,0:43,5:06,5:49,36:22:00,"RESCUE, EMS",SM-225628,321 - Emergency medical incident,-11662488.87,4800754.713
