Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-16564,2019-0019797,321,Emergency medical incident,A,3105 W County Line Road,,LITTLETON,80120,Arapahoe,16,1,SOUTH METRO,16,URBAN,Emergent,5/23/2019 17:10,5/23/2019 17:11,5/23/2019 17:12,5/23/2019 17:40,Provide advanced life support (ALS),"Motor vehicle or boat sales, services, repair",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/23/2019 17:10,0:47,1:40,2:27,30:03:00,"RESCUE, EMS",SM-201101,321 - Emergency medical incident,-11691794.84,4803203.53
SM-2019-16566,2019-0019799,611,Dispatched & cancelled enroute,A,2301 E Fremont Avenue,6,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,5/23/2019 17:21,5/23/2019 17:22,5/23/2019 17:28,5/23/2019 17:39,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/23/2019 17:21,0:34,6:28,7:02,18:04,GOOD INTENT CALL,SM-201104,611 - Dispatched & cancelled enroute,-11684185.04,4806167.169
SM-2019-16582,2019-0019817,321,Emergency medical incident,A,5555 S Elati Street,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,5/23/2019 22:29,5/23/2019 22:30,5/23/2019 22:36,5/23/2019 23:04,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/23/2019 22:29,0:56,5:54,6:50,34:52:00,"RESCUE, EMS",SM-201120,321 - Emergency medical incident,-11687919.8,4810346.93
SM-2019-16584,2019-0019819,321,Emergency medical incident,A,4761 E Costilla Avenue,333,CENTENNIAL,80122,Arapahoe,14,3,SOUTH METRO,15,URBAN,Non-emergent,5/23/2019 22:49,5/23/2019 22:49,5/23/2019 22:58,5/23/2019 23:26,Provide basic life support (BLS); Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/23/2019 22:49,0:48,8:07,8:55,37:53:00,"RESCUE, EMS",SM-201122,321 - Emergency medical incident,-11680934.51,4806903.883
SM-2019-16599,2019-0019837,321,Emergency medical incident,A,3225 Summer Wind Lane,2211,UNINC DOUG,80129,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,5/24/2019 6:26,5/24/2019 6:27,5/24/2019 6:34,5/24/2019 7:13,Provide basic life support (BLS),"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 6:26,0:29,7:17,7:46,46:42:00,"RESCUE, EMS",SM-201137,321 - Emergency medical incident,-11691640.1,4802052.685
SM-2019-16601,2019-0019839,321,Emergency medical incident,C,4258 S Alton Street,,GREENWOOD VILLAGE,80111,Arapahoe,32,3,SOUTH METRO,32,SUBURBAN,Emergent,5/24/2019 7:03,5/24/2019 7:03,5/24/2019 7:11,5/24/2019 8:17,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 7:03,0:36,7:53,8:29,74:43:00,"RESCUE, EMS",SM-201139,321 - Emergency medical incident,-11675271.68,4813705.873
SM-2019-16616,2019-0019855,321,Emergency medical incident,C,5011 W Ottawa Avenue,,UNINC ARAP,80128,Arapahoe,13,1,SOUTH METRO,13,SUBURBAN,Non-emergent,5/24/2019 9:41,5/24/2019 9:41,5/24/2019 9:45,5/24/2019 10:28,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 9:41,0:20,3:58,4:18,47:34:00,"RESCUE, EMS",SM-201154,321 - Emergency medical incident,-11694228.28,4806929.885
SM-2019-16618,2019-0019859,412,Natural gas or LPG leak (outside),C,6500 S Peoria Street,,CENTENNIAL,80111,Arapahoe,35,5,SOUTH METRO,31,SUBURBAN,Emergent,5/24/2019 9:54,5/24/2019 9:55,5/24/2019 9:58,5/24/2019 10:40,"Assistance, other; Hazmat detection, monitoring, sampling, &amp; analysis","Day care, in commercial property",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 9:54,0:24,3:00,3:24,46:04:00,HAZARDOUS CONDITION,SM-201156,412 - Natural gas or LPG leak (outside),-11671559.18,4807814.015
SM-2019-16631,2019-0019877,321,Emergency medical incident,C,12230 Lioness Way,311,UNINC DOUG,80134,Douglas,44,4,SOUTH METRO,44,URBAN,Non-emergent,5/24/2019 11:39,5/24/2019 11:39,5/24/2019 11:44,5/24/2019 12:34,Provide advanced life support (ALS); Transport person,"Clinics, doctors offices, hemodialysis cntr, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 11:39,0:52,4:35,5:27,55:09:00,"RESCUE, EMS",SM-201169,321 - Emergency medical incident,-11671604.82,4798551.866
SM-2019-16633,2019-0019879,321,Emergency medical incident,C,5225 S Prince Street,506,LITTLETON,80123,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,5/24/2019 11:43,5/24/2019 11:43,5/24/2019 11:47,5/24/2019 12:30,Transport person; Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 11:43,0:25,4:06,4:31,46:56:00,"RESCUE, EMS",SM-201171,321 - Emergency medical incident,-11690914.3,4811211.128
SM-2019-16635,2019-0019881,321,Emergency medical incident,C,9250 Crown Crest Boulevard,,PARKER,80138,Douglas,42,5,SOUTH METRO,42,URBAN,Emergent,5/24/2019 12:05,5/24/2019 12:06,5/24/2019 12:10,5/24/2019 12:44,Provide advanced life support (ALS),Athletic or health club,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 12:05,0:43,4:06,4:49,38:18:00,"RESCUE, EMS",SM-201173,321 - Emergency medical incident,-11662946.39,4801124.307
SM-2019-16648,2019-0019898,321,Emergency medical incident,C,21577 E Mansfield Drive,,UNINC ARAP,80013,Arapahoe,23,5,SOUTH METRO,23,URBAN,Non-emergent,5/24/2019 14:08,5/24/2019 14:08,5/24/2019 14:16,5/24/2019 14:48,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 14:08,0:29,7:43,8:12,40:15:00,"RESCUE, EMS",SM-201186,321 - Emergency medical incident,-11659217.19,4814592.048
SM-2019-16650,2019-0019900,321,Emergency medical incident,C,1001 W Mineral Avenue,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,5/24/2019 14:26,5/24/2019 14:26,5/24/2019 14:32,5/24/2019 15:03,Provide advanced life support (ALS); Transport person,"Clinic, clinic-type infirmary",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 14:26,0:33,5:16,5:49,37:20:00,"RESCUE, EMS",SM-201188,321 - Emergency medical incident,-11688546.53,4804286.63
SM-2019-16665,2019-0019917,321,Emergency medical incident,C,7681 S Wellington Street,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Non-emergent,5/24/2019 15:36,5/24/2019 15:38,5/24/2019 15:42,5/24/2019 16:10,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 15:36,1:05,4:50,5:55,33:39:00,"RESCUE, EMS",SM-201203,321 - Emergency medical incident,-11685283.76,4804446.939
SM-2019-16667,2019-0019919,611,Dispatched & cancelled enroute,C,5517 W Hinsdale Place,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Non-emergent,5/24/2019 15:40,5/24/2019 15:40,,5/24/2019 15:48,Cancelled enroute,None,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,5/24/2019 15:40,0:33,0:00,0:00,8:03,GOOD INTENT CALL,SM-201205,611 - Dispatched & cancelled enroute,-11695134.42,4805498.396
SM-2019-16682,2019-0019937,554,Assist invalid; lift assist without medical treatment,C,3485 E Lake Way,,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,37,URBAN,Emergent,5/24/2019 18:15,5/24/2019 18:16,5/24/2019 18:19,5/24/2019 18:27,Assist physically disabled,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 18:15,0:34,2:56,3:30,12:07,SERVICE CALL,SM-201220,554 - Assist invalid; lift assist without medical treatment,-11682686.68,4809024.763
SM-2019-16684,2019-0019940,321,Emergency medical incident,C,10216 Oak Leaf Court,,UNINC DOUG,80129,Douglas,18,2,SOUTH METRO,18,URBAN,Non-emergent,5/24/2019 18:51,5/24/2019 18:52,5/24/2019 18:58,5/24/2019 19:33,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 18:51,0:40,6:02,6:42,42:31:00,"RESCUE, EMS",SM-201222,321 - Emergency medical incident,-11691517.65,4797929.787
SM-2019-16699,2019-0019956,321,Emergency medical incident,C,9736 Bucknell Way,,UNINC DOUG,80129,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,5/24/2019 20:58,5/24/2019 20:59,5/24/2019 21:05,5/24/2019 21:38,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 20:58,0:42,5:43,6:25,39:27:00,"RESCUE, EMS",SM-201237,321 - Emergency medical incident,-11691982.97,4799295.237
SM-2019-16701,2019-0019959,651,"Smoke or odor investigation, no fire",C,199 Inverness Drive W,321,UNINC ARAP,80112,Arapahoe,34,3,SOUTH METRO,34,URBAN,Emergent,5/24/2019 21:06,5/24/2019 21:06,5/24/2019 21:14,5/24/2019 21:29,Investigate; Incident command,"Hotel/motel, commercial",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/24/2019 21:06,0:20,7:09,7:29,22:35,GOOD INTENT CALL,SM-201239,"651 - Smoke or odor investigation, no fire",-11673853.47,4803242.52
SM-2019-16716,2019-0019976,321,Emergency medical incident,C,17027 Lamar Drive,,PARKER,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Non-emergent,5/25/2019 1:40,5/25/2019 1:41,5/25/2019 1:46,5/25/2019 2:23,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 1:40,0:22,5:41,6:03,43:05:00,"RESCUE, EMS",SM-201254,321 - Emergency medical incident,-11665219.53,4797465.057
SM-2019-16718,2019-0019978,611,Dispatched & cancelled enroute,C,17629 Cornish Place,,PARKER,80134,Douglas,45,4,SOUTH METRO,41,URBAN,Emergent,5/25/2019 2:08,5/25/2019 2:09,,5/25/2019 2:13,Cancelled enroute,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 2:08,0:27,0:00,0:00,4:41,GOOD INTENT CALL,SM-201256,611 - Dispatched & cancelled enroute,-11664399.11,4796163.35
SM-2019-16733,2019-0020001,321,Emergency medical incident,C,9350 E Caley Avenue,335,UNINC ARAP,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Emergent,5/25/2019 10:00,5/25/2019 10:00,5/25/2019 10:04,5/25/2019 10:44,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 10:00,0:23,3:55,4:18,44:23:00,"RESCUE, EMS",SM-201272,321 - Emergency medical incident,-11675174.84,4808251.775
SM-2019-16750,2019-0020021,321,Emergency medical incident,C,4483 Lyndenwood Point,,UNINC DOUG,80130,Douglas,17,2,SOUTH METRO,17,URBAN,Non-emergent,5/25/2019 12:16,5/25/2019 12:16,5/25/2019 12:21,5/25/2019 12:59,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 12:16,0:39,4:50,5:29,43:50:00,"RESCUE, EMS",SM-201289,321 - Emergency medical incident,-11681511.14,4797921.127
SM-2019-16765,2019-0020040,611,Dispatched & cancelled enroute,C,103 Centennial Boulevard,,UNINC DOUG,80129,Douglas,18,2,SOUTH METRO,18,URBAN,Emergent,5/25/2019 14:12,5/25/2019 14:12,,5/25/2019 14:17,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 14:12,0:21,0:00,0:00,4:57,GOOD INTENT CALL,SM-201304,611 - Dispatched & cancelled enroute,-11687604.77,4802214.402
SM-2019-16767,2019-0020043,743,Unintentional - smoke detector activation (no fire),C,2 Meadowbrook Place,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,5/25/2019 14:38,5/25/2019 14:39,5/25/2019 14:48,5/25/2019 14:48,Restore fire alarm system; Investigate,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 14:38,0:27,9:48,10:15,10:18,"FALSE ALARM, FALSE CALL",SM-201306,743 - Unintentional - smoke detector activation (no fire),-11688477.52,4806006.833
SM-2019-16782,2019-0020060,321,Emergency medical incident,C,3270 E County Line Road,139,UNINC DOUG,80126,Douglas,15,2,SOUTH METRO,15,URBAN,Emergent,5/25/2019 16:51,5/25/2019 16:52,5/25/2019 16:56,5/25/2019 17:16,Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 16:51,0:46,4:09,4:55,24:27:00,"RESCUE, EMS",SM-201321,321 - Emergency medical incident,-11683085.2,4802930.608
SM-2019-16784,2019-0020063,321,Emergency medical incident,C,841 Hughes Lane,,UNINC DOUG,80126,Douglas,18,2,SOUTH METRO,18,URBAN,Emergent,5/25/2019 17:16,5/25/2019 17:17,5/25/2019 17:22,5/25/2019 17:46,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 17:16,0:34,5:09,5:43,29:39:00,"RESCUE, EMS",SM-201323,321 - Emergency medical incident,-11686233.31,4798416.189
SM-2019-16799,2019-0020084,551,Assist police or other governmental agency,C,7408 Meadow View,,UNINC DOUG,80134,Douglas,46,4,SOUTH METRO,46,SUBURBAN,Emergent,5/25/2019 20:16,5/25/2019 20:16,5/25/2019 20:24,5/25/2019 20:25,"Assistance, other",1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,5/25/2019 20:16,0:16,7:44,8:00,9:14,SERVICE CALL,SM-201338,551 - Assist police or other governmental agency,-11660435.02,4784445.495
SM-2019-16801,2019-0020090,651,"Smoke or odor investigation, no fire",C,7535 S University Boulevard,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,"Emergent initially, changing to non-emergent",5/25/2019 20:56,5/25/2019 20:56,5/25/2019 20:59,5/25/2019 21:16,Incident command; Investigate; Ventilate,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 20:56,0:32,2:34,3:06,20:44,GOOD INTENT CALL,SM-201340,"651 - Smoke or odor investigation, no fire",-11684309.71,4805080.978
SM-2019-16816,2019-0020107,651,"Smoke or odor investigation, no fire",C,8967 Meadow Hill Circle,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Emergent,5/25/2019 23:12,5/25/2019 23:13,5/25/2019 23:19,5/25/2019 23:35,Investigate; Provide manpower; Incident command; Shut down system; Secure property,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/25/2019 23:12,0:51,5:59,6:50,22:41,GOOD INTENT CALL,SM-201355,"651 - Smoke or odor investigation, no fire",-11675607.87,4799396.282
SM-2019-16818,2019-0020110,321,Emergency medical incident,C,7549 Daniels Park Road,--,UNINC DOUG,80135,Douglas,36,1,SOUTH METRO,36,RURAL,Non-emergent,5/26/2019 0:10,5/26/2019 0:11,5/26/2019 0:18,5/26/2019 0:47,Provide advanced life support (ALS); Transport person,"Storage, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 0:10,0:51,7:24,8:15,36:46:00,"RESCUE, EMS",SM-201357,321 - Emergency medical incident,-11679588.65,4789394.89
SM-2019-16833,2019-0020126,321,Emergency medical incident,C,5822 S Lowell Way,10A,LITTLETON,80123,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,5/26/2019 6:40,5/26/2019 6:40,5/26/2019 6:47,5/26/2019 7:24,Transport person; Provide advanced life support (ALS),"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 6:40,0:41,6:06,6:47,43:44:00,"RESCUE, EMS",SM-201372,321 - Emergency medical incident,-11692373.7,4809602.738
SM-2019-16835,2019-0020128,743,Unintentional - smoke detector activation (no fire),B,21659 E Crestline Lane,,CENTENNIAL,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,5/26/2019 7:17,5/26/2019 7:18,5/26/2019 7:21,5/26/2019 7:30,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 7:17,0:49,2:43,3:32,13:04,"FALSE ALARM, FALSE CALL",SM-201374,743 - Unintentional - smoke detector activation (no fire),-11659149.28,4810320.918
SM-2019-16850,2019-0020150,321,Emergency medical incident,B,6000 S Fraser Street,BLDG 11,CENTENNIAL,80016.1,Arapahoe,42,5,SOUTH METRO,42,SUBURBAN,Non-emergent,5/26/2019 11:01,5/26/2019 11:02,5/26/2019 11:06,5/26/2019 11:51,Provide basic life support (BLS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,T,address_points_zip,5/26/2019 11:01,0:37,4:24,5:01,50:11:00,"RESCUE, EMS",SM-201389,321 - Emergency medical incident,-11667603.19,4809035.207
SM-2019-16852,2019-0020153,611,Dispatched & cancelled enroute,B,N santa fe & C470,,UNINC DOUG,80125,Douglas,16,1,SOUTH METRO,16,URBAN,Emergent,5/26/2019 11:13,5/26/2019 11:13,,5/26/2019 11:21,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 11:13,0:12,0:00,0:00,8:05,GOOD INTENT CALL,SM-201391,611 - Dispatched & cancelled enroute,-11692315.81,4802744.332
SM-2019-16865,2019-0020169,321,Emergency medical incident,B,2241 E Arapahoe Road,,CENTENNIAL,80121,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,5/26/2019 13:33,5/26/2019 13:33,5/26/2019 13:37,5/26/2019 14:16,Provide advanced life support (ALS); Transport person,"Clinics, doctors offices, hemodialysis cntr, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 13:33,0:48,3:35,4:23,42:55:00,"RESCUE, EMS",SM-201404,321 - Emergency medical incident,-11684355.35,4807351.715
SM-2019-16867,2019-0020171,321,Emergency medical incident,B,9800 E IKEA Way,,CENTENNIAL,80112,Arapahoe,34,3,SOUTH METRO,34,URBAN,Emergent,5/26/2019 13:53,5/26/2019 13:53,5/26/2019 13:58,5/26/2019 14:24,Provide first aid &amp; check for injuries,Department or discount store,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 13:53,0:34,4:51,5:25,30:59:00,"RESCUE, EMS",SM-201406,321 - Emergency medical incident,-11674643.84,4803928.472
SM-2019-16869,2019-0020173,733,Malfunction - due to smoke detector activation,B,5031 S Netherland Way,,UNINC ARAP,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,5/26/2019 13:55,5/26/2019 13:55,5/26/2019 14:07,5/26/2019 14:10,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 13:55,0:24,11:56,12:20,15:04,"FALSE ALARM, FALSE CALL",SM-201408,733 - Malfunction - due to smoke detector activation,-11659535.56,4811617.241
SM-2019-16882,2019-0020188,600,"Good intent call, other",B,7407 Park Meadows Drive,--,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,"Emergent initially, changing to non-emergent",5/26/2019 17:00,5/26/2019 17:00,5/26/2019 17:05,5/26/2019 17:07,Investigate,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/26/2019 17:00,0:32,4:56,5:28,7:03,GOOD INTENT CALL,SM-201421,"600 - Good intent call, other",-11677817.56,4802568.166
SM-2019-16916,2019-0020236,424,Carbon monoxide incident,B,7228 S Ingalls Way,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Emergent,5/27/2019 1:17,5/27/2019 1:17,5/27/2019 1:24,5/27/2019 2:09,Investigate; Ventilate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/27/2019 1:17,0:40,6:16,6:56,51:58:00,HAZARDOUS CONDITION,SM-201455,424 - Carbon monoxide incident,-11695274.68,4805930.277
SM-2019-16933,2019-0020254,321,Emergency medical incident,B,10795 Pine Drive,,PARKER,80138,Douglas,41,4,SOUTH METRO,41,URBAN,"No response (walk-in, etc.)",5/27/2019 6:14,5/27/2019 6:14,5/27/2019 6:14,5/27/2019 7:07,Provide advanced life support (ALS); Transport person,Fire station,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/27/2019 6:14,0:17,0:05,0:22,53:11:00,"RESCUE, EMS",SM-201472,321 - Emergency medical incident,-11661426.88,4796473.608
SM-2019-16935,2019-0020258,551,Assist police or other governmental agency,B,5670 S Newport Street,,GREENWOOD VILLAGE,80111,Arapahoe,32,3,SOUTH METRO,32,SUBURBAN,Non-emergent,5/27/2019 8:41,5/27/2019 8:41,5/27/2019 8:54,5/27/2019 8:57,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/27/2019 8:41,0:29,12:55,13:24,16:14,SERVICE CALL,SM-201474,551 - Assist police or other governmental agency,-11678424.25,4810011.675
SM-2019-16950,2019-0020275,321,Emergency medical incident,B,6325 S University Boulevard,126,CENTENNIAL,80121,Arapahoe,37,3,SOUTH METRO,37,URBAN,Non-emergent,5/27/2019 12:12,5/27/2019 12:12,5/27/2019 12:15,5/27/2019 12:49,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/27/2019 12:12,0:30,2:51,3:21,36:47:00,"RESCUE, EMS",SM-201489,321 - Emergency medical incident,-11684189.49,4808273.446
SM-2019-16952,2019-0020278,321,Emergency medical incident,B,E Quincy Avenue & E-470 SB,,UNINC ARAP,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,5/27/2019 12:56,5/27/2019 12:57,5/27/2019 13:02,5/27/2019 13:30,"Emergency medical services, other",Highway or divided highway,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/27/2019 12:56,0:48,5:06,5:54,33:57:00,"RESCUE, EMS",SM-201491,321 - Emergency medical incident,-11657382.64,4813423.991
SM-2019-16967,2019-0020296,321,Emergency medical incident,B,6370 S Fenton Court,,UNINC JEFF,80123,Jefferson,13,1,SOUTH METRO,13,URBAN,Emergent,5/27/2019 15:47,5/27/2019 15:47,5/27/2019 15:52,5/27/2019 16:56,Transport person; Provide advanced life support (ALS),1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,5/27/2019 15:47,0:16,5:03,5:19,68:51:00,"RESCUE, EMS",SM-201506,321 - Emergency medical incident,-11695353.72,4808046.617
